person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
24,28357,RENT,4.0,DEBTCONSOLIDATION,A,6078,,0,0.21,N,2
32,83546,RENT,4.0,EDUCATION,B,2616,12.93,0,0.03,N,7
20,38177,MORTGAGE,21.0,EDUCATION,C,8070,14.61,1,0.21,N,2
28,25109,MORTGAGE,6.0,HOMEIMPROVEMENT,B,5275,9.7,0,0.21,N,7
22,107908,MORTGAGE,3.0,HOMEIMPROVEMENT,C,7112,10.66,1,0.07,N,6
25,23497,RENT,14.0,EDUCATION,C,12555,16.94,0,0.53,N,3
29,30333,MORTGAGE,3.0,MEDICAL,A,3079,5.42,0,0.1,N,2
20,13161,RENT,7.0,EDUCATION,B,2477,12.7,0,0.19,N,2
28,8768,RENT,2.0,PERSONAL,B,11396,11.74,0,0.83,N,2
26,18801,MORTGAGE,11.0,EDUCATION,B,16072,10.7,0,0.83,N,4
23,22496,RENT,3.0,DEBTCONSOLIDATION,B,12052,10.14,1,0.54,N,7
24,26399,MORTGAGE,2.0,HOMEIMPROVEMENT,E,961,21.15,1,0.04,N,6
26,10088,OWN,8.0,PERSONAL,A,7490,8.64,0,0.74,N,2
23,31677,MORTGAGE,0.0,EDUCATION,B,2555,12.65,1,0.08,Y,11
27,13950,RENT,4.0,PERSONAL,D,9201,18.67,1,0.66,N,10
26,30785,RENT,10.0,EDUCATION,C,4117,,0,0.13,N,5
24,36835,MORTGAGE,7.0,EDUCATION,F,3884,21.98,1,0.11,N,9
37,17720,MORTGAGE,2.0,PERSONAL,A,3733,6.05,0,0.21,N,2
30,12963,MORTGAGE,6.0,DEBTCONSOLIDATION,D,3229,17.09,1,0.25,N,4
25,51483,RENT,12.0,HOMEIMPROVEMENT,D,2007,17.43,0,0.04,Y,2
28,35600,MORTGAGE,3.0,DEBTCONSOLIDATION,F,3760,23.22,1,0.11,N,2
21,23946,RENT,2.0,HOMEIMPROVEMENT,A,5387,6.96,0,0.22,N,4
25,49396,RENT,1.0,HOMEIMPROVEMENT,B,13998,,0,0.28,N,8
25,23058,RENT,1.0,HOMEIMPROVEMENT,B,7034,10.47,0,0.31,Y,9
20,15657,RENT,11.0,VENTURE,C,4012,17.09,1,0.26,N,2
30,12696,RENT,6.0,PERSONAL,A,3810,6.05,0,0.3,N,2
24,20758,RENT,2.0,PERSONAL,B,607,10.02,0,0.03,N,4
25,33672,RENT,7.0,MEDICAL,A,3735,7.4,0,0.11,N,11
24,47304,MORTGAGE,2.0,VENTURE,B,5399,12.74,0,0.11,Y,9
45,22313,RENT,0.0,PERSONAL,D,3202,15.84,0,0.14,N,7
23,42925,MORTGAGE,11.0,MEDICAL,B,3399,10.56,0,0.08,N,7
20,19577,MORTGAGE,3.0,DEBTCONSOLIDATION,D,864,16.46,1,0.04,N,6
20,14330,RENT,3.0,PERSONAL,A,1856,5.46,0,0.13,N,7
32,10737,MORTGAGE,6.0,EDUCATION,C,2275,13.18,1,0.21,Y,2
35,16673,RENT,3.0,DEBTCONSOLIDATION,A,2962,5.98,1,0.18,N,3
23,10962,RENT,0.0,EDUCATION,A,585,9.0,0,0.05,N,2
35,66518,MORTGAGE,1.0,PERSONAL,D,4303,17.25,1,0.06,Y,10
32,28046,MORTGAGE,3.0,VENTURE,A,4614,6.25,0,0.16,Y,12
26,20898,RENT,12.0,DEBTCONSOLIDATION,B,6552,,0,0.31,N,5
26,56789,MORTGAGE,,EDUCATION,E,3637,22.73,1,0.06,N,12
28,10761,MORTGAGE,2.0,EDUCATION,A,8754,9.59,0,0.81,N,8
32,20426,RENT,,EDUCATION,E,17138,19.34,1,0.83,N,5
30,66159,RENT,5.0,MEDICAL,A,1834,8.56,1,0.03,N,2
23,20348,MORTGAGE,3.0,HOMEIMPROVEMENT,B,2051,,0,0.1,N,14
26,84604,OTHER,8.0,DEBTCONSOLIDATION,C,6213,13.42,0,0.07,N,9
39,33930,MORTGAGE,3.0,HOMEIMPROVEMENT,A,7407,6.68,0,0.22,Y,5
29,45173,MORTGAGE,8.0,EDUCATION,C,2093,13.35,1,0.05,Y,6
32,45898,OWN,3.0,HOMEIMPROVEMENT,E,16007,20.33,1,0.35,N,11
30,22045,RENT,0.0,VENTURE,B,2540,13.74,0,0.12,N,4
29,16839,MORTGAGE,5.0,MEDICAL,C,4139,14.1,0,0.25,N,2
28,20671,MORTGAGE,6.0,VENTURE,B,7841,10.16,1,0.38,Y,11
33,12799,OWN,6.0,EDUCATION,C,13420,13.86,1,0.83,N,3
32,21241,MORTGAGE,8.0,VENTURE,B,2448,,0,0.12,N,4
29,21973,OWN,3.0,HOMEIMPROVEMENT,B,8255,,0,0.38,N,2
23,55774,RENT,7.0,PERSONAL,A,4551,7.58,0,0.08,N,11
30,30525,MORTGAGE,4.0,VENTURE,C,1759,13.66,0,0.06,N,9
27,80776,RENT,7.0,PERSONAL,B,3200,10.03,0,0.04,N,2
25,8000,RENT,1.0,EDUCATION,B,2114,,1,0.26,Y,9
43,11278,RENT,9.0,EDUCATION,B,7923,,1,0.7,N,8
20,18116,RENT,1.0,DEBTCONSOLIDATION,B,1813,10.56,0,0.1,Y,10
33,50054,MORTGAGE,2.0,EDUCATION,B,6667,11.69,0,0.13,N,3
22,20738,RENT,0.0,HOMEIMPROVEMENT,A,4859,5.42,0,0.23,N,2
28,9825,RENT,4.0,EDUCATION,A,6196,5.42,1,0.63,Y,3
43,19248,MORTGAGE,5.0,EDUCATION,A,4894,5.42,0,0.25,Y,2
21,11399,MORTGAGE,1.0,EDUCATION,A,2649,6.66,1,0.23,N,10
23,10234,MORTGAGE,2.0,PERSONAL,C,6395,11.28,1,0.62,N,2
27,66128,MORTGAGE,6.0,HOMEIMPROVEMENT,A,5357,7.22,0,0.08,N,4
22,18153,MORTGAGE,1.0,MEDICAL,B,3411,13.5,0,0.19,N,2
33,24227,MORTGAGE,13.0,VENTURE,C,29413,10.26,1,0.83,Y,3
24,20928,RENT,7.0,HOMEIMPROVEMENT,C,2139,12.93,0,0.1,N,4
31,19181,RENT,2.0,EDUCATION,A,6975,6.74,0,0.36,N,7
20,13872,RENT,2.0,MEDICAL,E,7415,19.71,1,0.53,N,5
20,18567,MORTGAGE,3.0,EDUCATION,A,4002,8.97,0,0.22,N,5
26,26515,MORTGAGE,3.0,VENTURE,B,5827,10.36,0,0.22,N,4
20,48062,MORTGAGE,1.0,HOMEIMPROVEMENT,D,6694,16.56,0,0.14,N,10
36,37089,MORTGAGE,0.0,MEDICAL,B,4652,10.45,0,0.13,N,8
20,11265,MORTGAGE,11.0,PERSONAL,G,3314,23.22,1,0.29,N,3
21,37937,RENT,1.0,VENTURE,C,4633,16.47,0,0.12,N,2
30,28609,RENT,6.0,VENTURE,B,3206,11.0,0,0.11,N,6
24,15621,OWN,3.0,EDUCATION,A,12799,9.3,0,0.82,N,6
20,24346,RENT,6.0,EDUCATION,D,9044,17.14,1,0.37,N,2
39,30174,MORTGAGE,7.0,MEDICAL,E,5168,,0,0.17,N,2
21,22603,RENT,5.0,HOMEIMPROVEMENT,C,2911,15.67,0,0.13,N,7
26,28685,RENT,11.0,VENTURE,B,3925,10.97,0,0.14,N,14
26,13703,MORTGAGE,0.0,MEDICAL,C,3242,16.15,1,0.24,N,11
31,65910,RENT,5.0,HOMEIMPROVEMENT,A,4574,8.24,0,0.07,N,2
30,8000,OWN,1.0,HOMEIMPROVEMENT,B,1592,12.4,0,0.2,N,6
22,30267,RENT,5.0,PERSONAL,G,3315,23.22,0,0.11,N,7
25,26949,RENT,2.0,PERSONAL,A,2272,5.56,0,0.08,N,8
26,31370,MORTGAGE,4.0,MEDICAL,C,2995,13.94,0,0.1,Y,12
32,14919,RENT,7.0,HOMEIMPROVEMENT,A,17618,5.42,0,0.83,N,4
20,41900,OWN,2.0,PERSONAL,C,3905,12.38,0,0.09,N,2
39,20756,RENT,0.0,HOMEIMPROVEMENT,B,5608,9.87,0,0.27,N,6
23,11471,OWN,2.0,PERSONAL,B,4185,9.16,0,0.36,N,2
27,12062,RENT,8.0,VENTURE,B,7606,10.84,0,0.63,N,6
20,23590,RENT,2.0,HOMEIMPROVEMENT,D,3729,17.03,0,0.16,N,3
20,9153,MORTGAGE,15.0,PERSONAL,D,3335,16.21,0,0.36,N,8
22,59294,OWN,10.0,HOMEIMPROVEMENT,B,3033,9.13,0,0.05,N,11
21,39218,MORTGAGE,4.0,HOMEIMPROVEMENT,C,2916,12.75,0,0.07,N,2
25,60160,MORTGAGE,9.0,PERSONAL,B,14058,11.34,0,0.23,N,2
21,56771,OWN,1.0,EDUCATION,B,6414,10.63,0,0.11,N,2
31,18150,RENT,12.0,HOMEIMPROVEMENT,C,3189,14.15,0,0.18,N,4
23,13655,MORTGAGE,2.0,DEBTCONSOLIDATION,B,8838,9.66,1,0.65,Y,9
22,8000,OWN,9.0,MEDICAL,B,10978,11.62,0,0.83,N,2
25,17616,MORTGAGE,5.0,PERSONAL,A,2980,8.17,0,0.17,N,6
33,58169,OWN,0.0,EDUCATION,C,4000,,0,0.07,N,12
28,13970,RENT,8.0,EDUCATION,D,4942,,0,0.35,N,2
27,19624,MORTGAGE,8.0,VENTURE,E,2866,17.51,1,0.15,N,3
20,16236,MORTGAGE,3.0,VENTURE,E,3475,21.23,1,0.21,N,3
20,27071,RENT,4.0,MEDICAL,D,3477,20.33,0,0.13,N,11
20,44682,MORTGAGE,0.0,DEBTCONSOLIDATION,B,4433,12.35,0,0.1,Y,6
35,9446,OWN,6.0,PERSONAL,D,35000,16.78,1,0.83,N,9
30,10495,OWN,6.0,EDUCATION,B,2612,11.23,1,0.25,N,3
22,49893,MORTGAGE,1.0,EDUCATION,B,1754,11.85,1,0.04,N,9
24,32964,RENT,3.0,HOMEIMPROVEMENT,E,9749,18.1,1,0.3,N,5
22,19098,RENT,1.0,VENTURE,C,5587,14.08,1,0.29,N,12
22,56325,RENT,3.0,DEBTCONSOLIDATION,C,3963,13.96,0,0.07,N,9
30,10396,MORTGAGE,12.0,EDUCATION,C,9009,13.66,1,0.83,N,12
25,36760,RENT,6.0,HOMEIMPROVEMENT,D,2086,16.36,0,0.06,N,10
40,21215,MORTGAGE,2.0,MEDICAL,A,6126,7.13,0,0.29,N,2
35,30748,MORTGAGE,25.0,PERSONAL,B,4308,9.49,0,0.14,Y,12
35,8000,MORTGAGE,20.0,HOMEIMPROVEMENT,E,5034,18.87,1,0.63,Y,12
31,19084,RENT,1.0,EDUCATION,F,5090,23.22,1,0.27,N,2
25,33032,RENT,5.0,HOMEIMPROVEMENT,C,26073,13.93,1,0.79,N,5
31,21272,OTHER,13.0,MEDICAL,B,3454,11.02,0,0.16,Y,2
25,43932,OWN,8.0,MEDICAL,D,2724,18.45,0,0.06,N,7
37,43130,RENT,8.0,MEDICAL,E,7151,19.84,1,0.17,N,6
30,13001,RENT,5.0,DEBTCONSOLIDATION,B,10048,10.68,0,0.77,N,7
29,34654,MORTGAGE,10.0,MEDICAL,C,1908,,0,0.06,N,3
28,12759,MORTGAGE,0.0,PERSONAL,F,6458,23.22,1,0.51,N,2
38,22690,OWN,1.0,DEBTCONSOLIDATION,B,2171,10.29,1,0.1,N,2
20,31598,RENT,1.0,EDUCATION,A,1904,7.68,0,0.06,N,8
38,13913,MORTGAGE,7.0,MEDICAL,D,4207,16.61,1,0.3,Y,2
26,33955,RENT,4.0,HOMEIMPROVEMENT,C,3088,12.58,1,0.09,N,2
20,16681,MORTGAGE,6.0,PERSONAL,D,1993,,1,0.12,N,2
23,16004,RENT,1.0,EDUCATION,C,2708,14.91,0,0.17,N,9
20,32489,RENT,,DEBTCONSOLIDATION,B,3415,9.75,0,0.11,N,2
31,13907,RENT,2.0,PERSONAL,F,7588,23.22,1,0.55,N,7
21,13524,RENT,12.0,MEDICAL,C,2472,13.41,0,0.18,N,5
28,39051,RENT,10.0,PERSONAL,B,5169,10.33,0,0.13,Y,6
34,23381,MORTGAGE,11.0,EDUCATION,C,1351,15.12,0,0.06,N,7
23,9899,RENT,1.0,HOMEIMPROVEMENT,D,4214,17.4,0,0.43,N,2
26,35263,MORTGAGE,14.0,DEBTCONSOLIDATION,C,8215,12.9,0,0.23,N,6
20,17612,RENT,6.0,MEDICAL,A,3516,5.42,0,0.2,N,4
25,10181,RENT,7.0,EDUCATION,B,7145,13.57,1,0.7,N,4
43,8000,OWN,26.0,PERSONAL,B,1283,11.26,0,0.16,N,3
32,36202,OWN,14.0,EDUCATION,A,2249,,0,0.06,N,4
26,13725,RENT,2.0,HOMEIMPROVEMENT,D,7283,16.26,1,0.53,N,7
24,11113,MORTGAGE,9.0,HOMEIMPROVEMENT,D,7646,17.5,0,0.69,N,8
27,31309,RENT,4.0,EDUCATION,D,18177,15.15,1,0.58,N,9
28,34309,RENT,1.0,PERSONAL,B,8050,9.49,0,0.23,Y,19
25,14286,RENT,11.0,MEDICAL,B,11061,10.35,0,0.77,N,6
30,36386,MORTGAGE,1.0,HOMEIMPROVEMENT,D,2511,19.5,0,0.07,N,10
21,68199,RENT,10.0,MEDICAL,B,4897,11.35,0,0.07,N,3
21,46196,RENT,25.0,MEDICAL,C,1870,15.63,0,0.04,N,2
29,42407,RENT,,VENTURE,B,10510,14.04,0,0.25,Y,3
20,26180,RENT,2.0,PERSONAL,G,4011,,1,0.15,N,2
32,17256,RENT,8.0,VENTURE,C,6901,15.36,0,0.4,N,10
27,21359,MORTGAGE,4.0,PERSONAL,F,983,23.2,0,0.05,N,12
20,28068,MORTGAGE,0.0,PERSONAL,F,843,23.22,0,0.03,N,8
28,11029,RENT,5.0,PERSONAL,A,16876,7.55,1,0.83,N,5
20,14426,RENT,10.0,VENTURE,C,35000,15.71,1,0.83,Y,6
31,10044,RENT,3.0,DEBTCONSOLIDATION,B,6293,10.52,0,0.63,N,7
26,25068,OTHER,16.0,PERSONAL,C,14529,15.04,1,0.58,N,12
38,23055,MORTGAGE,0.0,MEDICAL,B,2936,11.64,0,0.13,Y,9
34,15382,RENT,5.0,DEBTCONSOLIDATION,A,1631,,0,0.11,Y,13
21,34588,MORTGAGE,0.0,HOMEIMPROVEMENT,C,15612,11.89,1,0.45,Y,4
20,12400,RENT,3.0,EDUCATION,B,4473,11.49,0,0.36,Y,5
23,15071,RENT,2.0,HOMEIMPROVEMENT,A,4235,7.68,0,0.28,N,7
20,33836,MORTGAGE,1.0,PERSONAL,C,15755,12.5,0,0.47,N,2
38,36711,MORTGAGE,10.0,HOMEIMPROVEMENT,A,3858,7.22,0,0.11,N,9
27,14219,OWN,9.0,VENTURE,E,2154,20.45,1,0.15,N,3
33,25024,MORTGAGE,1.0,MEDICAL,A,1861,8.67,0,0.07,N,2
25,14352,MORTGAGE,2.0,PERSONAL,B,4901,11.47,0,0.34,N,14
26,19760,RENT,2.0,EDUCATION,B,9050,12.06,0,0.46,N,11
27,23839,RENT,6.0,PERSONAL,E,4017,19.78,0,0.17,N,8
34,29977,RENT,0.0,PERSONAL,C,4540,13.54,0,0.15,N,9
29,26229,OTHER,3.0,DEBTCONSOLIDATION,B,2851,10.8,0,0.11,N,8
21,25597,RENT,2.0,PERSONAL,B,3421,10.33,0,0.13,N,5
37,12171,RENT,5.0,EDUCATION,C,14762,13.64,0,0.83,N,12
25,27270,RENT,1.0,VENTURE,F,4462,23.22,1,0.16,N,11
24,29824,RENT,1.0,EDUCATION,B,2856,11.82,0,0.1,Y,9
20,32174,MORTGAGE,0.0,EDUCATION,D,15525,17.67,0,0.48,N,2
31,14827,RENT,1.0,PERSONAL,C,4033,14.47,0,0.27,N,2
28,36445,MORTGAGE,5.0,DEBTCONSOLIDATION,C,4340,15.98,0,0.12,N,7
28,10673,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4097,8.97,0,0.38,N,11
25,17379,RENT,15.0,EDUCATION,A,1569,7.23,0,0.09,Y,2
24,18929,MORTGAGE,0.0,EDUCATION,B,3644,13.34,0,0.19,N,10
25,11000,RENT,4.0,VENTURE,C,5646,16.13,0,0.51,Y,3
30,18771,OWN,0.0,HOMEIMPROVEMENT,B,3621,11.23,0,0.19,N,7
31,24879,MORTGAGE,17.0,PERSONAL,B,9709,10.08,0,0.39,N,5
26,8069,RENT,3.0,MEDICAL,B,2419,10.46,1,0.3,N,4
33,17728,RENT,8.0,PERSONAL,D,5943,17.13,0,0.34,N,5
27,8420,OWN,4.0,EDUCATION,A,3388,6.54,0,0.4,N,8
24,67700,OWN,7.0,MEDICAL,A,9374,5.53,0,0.14,N,11
28,24757,MORTGAGE,0.0,EDUCATION,A,14205,5.45,0,0.57,N,3
20,23604,RENT,4.0,MEDICAL,B,11444,,0,0.48,N,4
29,25025,RENT,1.0,EDUCATION,C,5121,13.13,0,0.2,N,8
20,30714,MORTGAGE,4.0,PERSONAL,C,4749,11.16,0,0.15,N,7
21,37721,RENT,4.0,PERSONAL,C,4529,15.26,0,0.12,N,2
20,9321,OTHER,2.0,EDUCATION,C,2290,15.56,0,0.25,N,2
26,45278,MORTGAGE,6.0,MEDICAL,A,9132,7.89,0,0.2,Y,2
37,43704,MORTGAGE,9.0,EDUCATION,B,1098,7.84,0,0.03,N,3
26,21237,RENT,0.0,VENTURE,C,3681,13.71,1,0.17,N,5
31,20634,MORTGAGE,0.0,HOMEIMPROVEMENT,B,15052,11.68,1,0.73,N,9
41,8000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,1549,12.87,0,0.19,N,2
30,11112,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6795,14.26,0,0.61,N,4
23,29300,MORTGAGE,3.0,EDUCATION,B,8264,11.02,0,0.28,N,11
23,42631,RENT,17.0,DEBTCONSOLIDATION,A,3255,7.23,0,0.08,N,3
27,32887,RENT,2.0,DEBTCONSOLIDATION,E,2333,20.73,0,0.07,N,10
23,21128,OTHER,3.0,EDUCATION,A,1494,6.12,0,0.07,N,9
24,63527,RENT,6.0,EDUCATION,D,3487,15.85,0,0.05,N,11
33,38286,RENT,1.0,PERSONAL,A,2795,8.33,0,0.07,N,3
33,17736,RENT,3.0,HOMEIMPROVEMENT,B,1761,12.02,0,0.1,N,5
20,73142,MORTGAGE,7.0,MEDICAL,B,9697,10.7,0,0.13,N,4
22,12053,MORTGAGE,4.0,EDUCATION,A,2639,5.42,0,0.22,Y,10
24,9803,MORTGAGE,6.0,HOMEIMPROVEMENT,G,6652,22.79,1,0.68,N,5
31,17472,RENT,8.0,HOMEIMPROVEMENT,C,2637,13.89,1,0.15,N,5
34,14512,RENT,1.0,VENTURE,D,7033,16.94,0,0.48,N,2
43,18020,RENT,13.0,EDUCATION,B,5593,10.63,0,0.31,Y,2
24,34164,MORTGAGE,8.0,EDUCATION,A,9995,8.35,1,0.29,N,9
25,21618,RENT,1.0,HOMEIMPROVEMENT,D,1581,17.32,0,0.07,N,9
31,21926,MORTGAGE,3.0,HOMEIMPROVEMENT,A,2833,5.42,0,0.13,Y,6
23,22750,RENT,1.0,MEDICAL,B,9227,14.0,0,0.41,Y,16
26,8000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,3071,10.23,0,0.38,N,4
25,9572,OWN,5.0,PERSONAL,A,3680,6.18,0,0.38,Y,8
20,17820,MORTGAGE,1.0,MEDICAL,C,7093,12.5,0,0.4,Y,8
28,13854,MORTGAGE,,EDUCATION,F,3927,23.22,0,0.28,N,9
26,19390,MORTGAGE,8.0,DEBTCONSOLIDATION,B,5228,9.07,0,0.27,N,9
35,47680,MORTGAGE,1.0,EDUCATION,B,4447,11.99,0,0.09,N,2
27,21142,RENT,6.0,EDUCATION,E,3821,19.53,1,0.18,N,2
20,10644,MORTGAGE,1.0,PERSONAL,E,1845,21.08,1,0.17,N,5
26,14239,MORTGAGE,5.0,DEBTCONSOLIDATION,C,3490,,1,0.25,Y,8
20,56433,RENT,3.0,DEBTCONSOLIDATION,D,7069,16.7,0,0.13,Y,13
20,51168,RENT,6.0,HOMEIMPROVEMENT,D,3871,18.05,1,0.08,Y,8
31,30568,OWN,2.0,MEDICAL,B,6833,9.3,0,0.22,N,4
26,9326,MORTGAGE,2.0,VENTURE,B,3849,11.47,1,0.41,Y,5
33,26075,MORTGAGE,0.0,VENTURE,A,6794,7.42,0,0.26,N,9
20,27201,RENT,5.0,PERSONAL,A,3143,7.37,0,0.12,Y,4
26,22338,MORTGAGE,4.0,PERSONAL,A,2139,6.46,0,0.1,N,8
24,16098,RENT,3.0,EDUCATION,A,8883,8.09,1,0.55,N,2
33,18043,RENT,7.0,EDUCATION,A,2242,7.52,0,0.12,N,2
31,15493,MORTGAGE,2.0,MEDICAL,A,2979,7.44,0,0.19,N,7
31,11733,RENT,2.0,EDUCATION,C,4872,13.13,0,0.42,N,14
36,46690,RENT,5.0,VENTURE,B,1370,9.52,0,0.03,N,3
25,35784,RENT,3.0,HOMEIMPROVEMENT,G,3239,23.22,1,0.09,N,8
35,18831,RENT,12.0,DEBTCONSOLIDATION,C,3052,12.94,1,0.16,N,11
21,26734,RENT,2.0,EDUCATION,E,4001,,0,0.15,Y,7
21,27291,RENT,2.0,EDUCATION,A,4092,10.06,0,0.15,N,5
32,79904,RENT,2.0,PERSONAL,B,3471,9.94,0,0.04,N,11
20,35593,MORTGAGE,5.0,MEDICAL,D,4282,15.77,1,0.12,N,2
31,34860,RENT,8.0,PERSONAL,C,13443,,1,0.39,N,2
28,22491,MORTGAGE,3.0,HOMEIMPROVEMENT,B,25000,11.46,1,0.83,N,2
34,17345,MORTGAGE,11.0,MEDICAL,D,6877,16.95,1,0.4,N,2
27,47121,RENT,0.0,MEDICAL,B,3852,,0,0.08,N,2
28,31531,RENT,8.0,EDUCATION,E,2570,21.06,0,0.08,N,5
30,13957,RENT,16.0,PERSONAL,B,2884,9.84,0,0.21,N,3
23,28271,MORTGAGE,4.0,HOMEIMPROVEMENT,C,4095,12.72,0,0.14,N,2
23,34911,MORTGAGE,4.0,MEDICAL,B,10677,8.2,0,0.31,Y,4
30,8000,RENT,11.0,EDUCATION,A,2352,5.42,0,0.29,Y,5
27,13262,RENT,1.0,HOMEIMPROVEMENT,A,6206,5.57,0,0.47,N,8
25,26890,RENT,3.0,EDUCATION,B,3348,10.5,0,0.12,Y,10
27,8000,MORTGAGE,0.0,VENTURE,D,9457,18.2,1,0.83,N,8
37,8338,RENT,7.0,VENTURE,B,3707,11.92,0,0.44,N,2
25,18981,OWN,2.0,DEBTCONSOLIDATION,D,2834,17.7,1,0.15,Y,2
24,28863,MORTGAGE,2.0,HOMEIMPROVEMENT,G,2969,23.22,1,0.1,N,3
20,29607,MORTGAGE,15.0,PERSONAL,B,16247,,0,0.55,N,2
27,52592,RENT,1.0,VENTURE,B,4656,9.22,0,0.09,N,12
31,23045,RENT,4.0,VENTURE,D,10327,16.62,1,0.45,Y,4
32,17944,RENT,2.0,PERSONAL,C,6135,14.51,0,0.34,N,2
28,10731,MORTGAGE,8.0,HOMEIMPROVEMENT,D,7349,15.38,1,0.68,N,7
33,17826,RENT,0.0,EDUCATION,C,3696,,0,0.21,Y,2
32,32504,RENT,10.0,VENTURE,B,4439,8.84,0,0.14,N,2
34,33322,RENT,8.0,EDUCATION,C,2287,13.49,0,0.07,N,7
33,25477,MORTGAGE,4.0,PERSONAL,A,2373,9.21,0,0.09,N,2
37,29759,MORTGAGE,0.0,EDUCATION,B,4065,11.25,0,0.14,N,12
26,44445,MORTGAGE,7.0,EDUCATION,A,3780,9.9,0,0.09,N,8
20,22957,MORTGAGE,6.0,DEBTCONSOLIDATION,C,4330,16.13,1,0.19,N,6
31,46724,MORTGAGE,2.0,VENTURE,D,8223,,0,0.18,N,6
32,14769,MORTGAGE,5.0,PERSONAL,A,17549,5.42,0,0.83,N,2
37,21156,RENT,3.0,EDUCATION,B,2393,13.15,0,0.11,N,5
35,16907,RENT,9.0,DEBTCONSOLIDATION,B,6242,10.86,0,0.37,N,2
39,34063,MORTGAGE,8.0,MEDICAL,A,3167,5.42,0,0.09,Y,10
31,12607,MORTGAGE,0.0,MEDICAL,A,1499,8.43,0,0.12,N,14
29,18453,MORTGAGE,5.0,MEDICAL,A,24962,9.31,0,0.83,N,2
20,8000,RENT,0.0,EDUCATION,B,4545,13.24,0,0.57,N,3
29,30543,MORTGAGE,6.0,EDUCATION,B,3664,11.75,0,0.12,N,6
24,43727,RENT,1.0,PERSONAL,B,8920,12.79,0,0.2,N,10
28,36347,OWN,15.0,VENTURE,D,25744,17.78,1,0.71,N,13
28,34439,RENT,9.0,EDUCATION,B,5923,9.55,1,0.17,N,5
30,34949,RENT,10.0,EDUCATION,A,28274,8.67,1,0.81,N,11
27,32364,RENT,4.0,DEBTCONSOLIDATION,B,4734,10.68,0,0.15,Y,6
33,30881,RENT,6.0,EDUCATION,B,9780,13.78,0,0.32,N,4
20,31997,RENT,,EDUCATION,C,2723,13.49,0,0.09,N,2
28,15357,MORTGAGE,2.0,EDUCATION,C,2747,13.65,1,0.18,N,3
34,19729,MORTGAGE,1.0,EDUCATION,A,5967,,0,0.3,Y,5
38,22894,MORTGAGE,9.0,HOMEIMPROVEMENT,B,12165,12.09,0,0.53,N,4
32,18312,OTHER,1.0,VENTURE,A,3400,,0,0.19,N,16
37,9307,MORTGAGE,1.0,EDUCATION,D,9277,18.2,1,0.83,N,6
28,11167,MORTGAGE,4.0,EDUCATION,B,6305,11.13,0,0.56,Y,4
27,24996,RENT,1.0,MEDICAL,E,3998,19.33,1,0.16,N,2
30,36249,RENT,12.0,HOMEIMPROVEMENT,B,8066,10.02,0,0.22,N,4
27,22139,MORTGAGE,,EDUCATION,B,2795,12.84,0,0.13,N,3
23,100775,RENT,1.0,MEDICAL,A,10015,6.06,0,0.1,N,5
24,13281,MORTGAGE,3.0,DEBTCONSOLIDATION,A,4158,5.42,0,0.31,N,13
21,28133,OWN,3.0,EDUCATION,C,8134,18.51,1,0.29,N,8
30,44808,RENT,0.0,VENTURE,C,5680,14.45,0,0.13,N,7
27,39581,RENT,3.0,VENTURE,C,5229,13.44,0,0.13,N,4
25,31580,MORTGAGE,5.0,PERSONAL,A,500,6.0,0,0.02,N,4
24,39681,OWN,12.0,DEBTCONSOLIDATION,A,3302,7.83,0,0.08,N,7
30,22707,RENT,14.0,HOMEIMPROVEMENT,B,2447,9.28,0,0.11,N,8
32,54972,MORTGAGE,2.0,EDUCATION,F,7229,22.07,1,0.13,Y,8
20,44611,RENT,4.0,MEDICAL,B,4179,11.65,0,0.09,N,9
20,13784,RENT,0.0,EDUCATION,E,1524,18.69,0,0.11,N,9
33,26287,MORTGAGE,2.0,EDUCATION,F,7300,21.25,1,0.28,N,2
20,9404,RENT,2.0,DEBTCONSOLIDATION,A,4376,6.21,0,0.47,N,6
30,50867,MORTGAGE,2.0,MEDICAL,E,4715,19.58,0,0.09,N,10
37,24917,RENT,3.0,EDUCATION,C,6782,13.64,0,0.27,N,3
37,46250,MORTGAGE,13.0,HOMEIMPROVEMENT,A,5866,,0,0.13,N,2
32,20740,MORTGAGE,3.0,EDUCATION,C,20116,14.43,0,0.83,N,2
31,8000,MORTGAGE,8.0,PERSONAL,B,9297,9.96,1,0.83,N,2
41,93953,MORTGAGE,3.0,PERSONAL,A,5162,7.45,0,0.05,N,4
20,23673,MORTGAGE,1.0,DEBTCONSOLIDATION,A,6191,,0,0.26,N,10
24,12706,OWN,23.0,EDUCATION,C,4224,13.82,0,0.33,Y,2
32,41364,OWN,1.0,EDUCATION,B,3497,10.05,1,0.08,N,10
25,67489,RENT,1.0,MEDICAL,F,9117,20.29,1,0.14,N,6
35,19705,RENT,0.0,MEDICAL,D,15226,17.46,1,0.77,Y,2
27,20856,RENT,10.0,EDUCATION,C,4377,15.6,1,0.21,N,8
